poster,recipient,relationship,tweet date,tweet id,tweet,hashtags,retweet status
toktok_xoxo97,minminnay,mentions,mon nov 21 07:32:27 +0000 2016,800602762262102016,rt @minminnay: ถ้าเป็นนี่คงหัวใจวาย ผช.คนนี้นั่งร้องคาราโอเกะเพลงกวังฮวามุนอยู่ดีๆ เจ้าของเพลงเดินเข้ามาร้องด้วย😂😂 (kyuobserver) https://t.…,[],True
lanitashaneyfel,thecatwaik,mentions,mon nov 21 07:37:11 +0000 2016,800603953431883777,rt @thecatwaik: how. just hhhoooowww https://t.co/chjcgcxrd7,[],True
jansrionp,minminnay,mentions,mon nov 21 07:42:19 +0000 2016,800605245277544448,rt @minminnay: ถ้าเป็นนี่คงหัวใจวาย ผช.คนนี้นั่งร้องคาราโอเกะเพลงกวังฮวามุนอยู่ดีๆ เจ้าของเพลงเดินเข้ามาร้องด้วย😂😂 (kyuobserver) https://t.…,[],True
pear_soleil,minminnay,mentions,mon nov 21 07:45:20 +0000 2016,800606004463300608,rt @minminnay: ถ้าเป็นนี่คงหัวใจวาย ผช.คนนี้นั่งร้องคาราโอเกะเพลงกวังฮวามุนอยู่ดีๆ เจ้าของเพลงเดินเข้ามาร้องด้วย😂😂 (kyuobserver) https://t.…,[],True
cjmanley37,gameofthrones,mentions,mon nov 21 07:49:42 +0000 2016,800607103366873089,"rt @gameofthrones: send a raven. 
#gameofthrones: the complete sixth season is available on dvd, blu-ray, &amp; digital download:… ",['gameofthrones'],True
somosehun,minminnay,mentions,mon nov 21 07:52:54 +0000 2016,800607908673093632,rt @minminnay: ถ้าเป็นนี่คงหัวใจวาย ผช.คนนี้นั่งร้องคาราโอเกะเพลงกวังฮวามุนอยู่ดีๆ เจ้าของเพลงเดินเข้ามาร้องด้วย😂😂 (kyuobserver) https://t.…,[],True
_cheeezus,_cheeezus,tweet,mon nov 21 08:07:55 +0000 2016,800611687766200320,Лент лечу,[],False
pvtchki,pvtchki,tweet,mon nov 21 08:08:10 +0000 2016,800611750672351232,im jaime. discover which #gameofthrones character you are! sign in: https://t.co/usftxxrdjy https://t.co/elsvadwgov,['gameofthrones'],False
emyplumb,johnspatricc,mentions,mon nov 21 08:08:11 +0000 2016,800611754837360641,rt @johnspatricc: sunday’s ‘game of thrones’ had a clever easter... #gameofthrones https://t.co/epd42atzaw,['gameofthrones'],True
void_finn,clemou_lrh,reply,mon nov 21 08:11:05 +0000 2016,800612484684140544,@clemou_lrh chemin c'est pas beau écrit comme ça,[],False
bejmzy,minminnay,mentions,mon nov 21 08:21:15 +0000 2016,800615043184218112,rt @minminnay: ถ้าเป็นนี่คงหัวใจวาย ผช.คนนี้นั่งร้องคาราโอเกะเพลงกวังฮวามุนอยู่ดีๆ เจ้าของเพลงเดินเข้ามาร้องด้วย😂😂 (kyuobserver) https://t.…,[],True
got_memes_,ntunoi,mentions,mon nov 21 08:28:23 +0000 2016,800616838354894848,the latest game of thrones daily! https://t.co/8mlbxscrpc thanks to @ntunoi @gagaliarcabeyo @xgm97 #gameofthrones #got,"['gameofthrones', 'got']",False
got_memes_,gagaliarcabeyo,mentions,mon nov 21 08:28:23 +0000 2016,800616838354894848,the latest game of thrones daily! https://t.co/8mlbxscrpc thanks to @ntunoi @gagaliarcabeyo @xgm97 #gameofthrones #got,"['gameofthrones', 'got']",False
got_memes_,xgm97,mentions,mon nov 21 08:28:23 +0000 2016,800616838354894848,the latest game of thrones daily! https://t.co/8mlbxscrpc thanks to @ntunoi @gagaliarcabeyo @xgm97 #gameofthrones #got,"['gameofthrones', 'got']",False
3_3o3o,ooo2001the,reply,mon nov 21 08:31:08 +0000 2016,800617530402410496,@ooo2001the @zombiekillerhq طيب جاك الطقم حق السوبر ديلوكس؟؟,[],False
3_3o3o,zombiekillerhq,mentions,mon nov 21 08:31:08 +0000 2016,800617530402410496,@ooo2001the @zombiekillerhq طيب جاك الطقم حق السوبر ديلوكس؟؟,[],False
