poster,recipient,relationship,tweet date,tweet id,tweet,hashtags,retweet status
topomanyare,_paulhayward,mentions,sun jan 03 18:05:16 +0000 2016,683710735222964229,rt @_paulhayward: if dele alli is still playing like this in june he has to start for england. most major countries would ignore his age an…,[],True
kentseahawker,smashmode,mentions,sun jan 03 18:13:49 +0000 2016,683712886888255489,rt @smashmode: always sad to see a passing of a great person and fan.  condolences to his family and friends. #seahawks  https://t.co/dif5y…,['seahawks'],True
aleberbe,aleberbe,tweet,sun jan 03 18:14:32 +0000 2016,683713067260211202,"#spoiler 
#gameofthrones 

gente, ele não morreu. e temos testemunha. :) https://t.co/2wzktydeis","['spoiler', 'gameofthrones']",False
katerina_candy,katerina_candy,tweet,sun jan 03 18:16:57 +0000 2016,683713675425890306,"есть у меня один человек, который бесит меня просто одним своим видом.",[],False
redskinloyalty,redskins,mentions,sun jan 03 18:18:57 +0000 2016,683714178721382400,"rt @redskins: that's how you do it.

5-yard connection from cousins to grant. #touchdown https://t.co/x4anrcwvwr",['touchdown'],True
toksolagundoye,moni_so,reply,sun jan 03 18:20:08 +0000 2016,683714476516835328,"@moni_so welcome (back?.... or to la), by the way!",[],False
lyricsjason86,h0lahovito,mentions,sun jan 03 18:21:55 +0000 2016,683714925332672515,rt @h0lahovito: the new coming of santana moss  https://t.co/cfhmrqnieh,[],True
g_marchh11,got_tyrion,mentions,sun jan 03 18:27:49 +0000 2016,683716410095341569,rt @got_tyrion: 16 more sundays until #gotseason6 https://t.co/4koqqqmcrc,['gotseason6'],True
punkypandah,92zaynjrgi,reply,sun jan 03 18:31:40 +0000 2016,683717378987827200,@92zaynjrgi mais oui :3,[],False
redskinloyalty,redskins,mentions,sun jan 03 18:33:16 +0000 2016,683717781657915392,"rt @redskins: another one.

#redskins 14 - cowboys 0; 4:20 remaining in 1q of #wasvsdal. https://t.co/exi8qhtsib","['redskins', 'wasvsdal']",True
lisa_victorovna,lisa_victorovna,tweet,sun jan 03 18:40:36 +0000 2016,683719627139067904,Кому связать носочки? https://t.co/h5n5cyyp74,[],False
wlkingallavitch,geaimelo,mentions,sun jan 03 18:44:36 +0000 2016,683720633780449284,rt @geaimelo: mais on est que le 3 janvier y'a déjà eu 7965798685 scandales sur twitter c'est quoi ce début d'année mdr,[],True
shlbo5_alb7r,mohovic_,reply,sun jan 03 18:47:03 +0000 2016,683721250313756673,@mohovic_ @fahadjackman  اص انت وفلم ديكابريو المنفوخ,[],False
shlbo5_alb7r,fahadjackman,mentions,sun jan 03 18:47:03 +0000 2016,683721250313756673,@mohovic_ @fahadjackman  اص انت وفلم ديكابريو المنفوخ,[],False
brendamasiel,got_tyrion,mentions,sun jan 03 18:47:32 +0000 2016,683721371973730304,rt @got_tyrion: 16 more sundays until #gotseason6 https://t.co/4koqqqmcrc,['gotseason6'],True
queendaenerys1,hardinscott2,mentions,sun jan 03 18:51:07 +0000 2016,683722273728126976,rt @hardinscott2: https://t.co/dabafzmzdz  #rpg #storyofmylifein4words #gameofthrones #jonsnow #bromance #facebook #roleplay,"['rpg', 'storyofmylifein4words', 'gameofthrones', 'jonsnow', 'bromance', 'facebook', 'roleplay']",True
caradeleveengne,favsmilert,mentions,sun jan 03 18:51:17 +0000 2016,683722315679567872,rt @favsmilert: young mark hamill https://t.co/5gersevflg,[],True
fantastyrion,geaimelo,mentions,sun jan 03 18:56:50 +0000 2016,683723712391196674,rt @geaimelo: toujours les poufsouffles  https://t.co/kfrawu6svm,[],True
irusik0322,facking_black,mentions,sun jan 03 19:00:00 +0000 2016,683724509296332800,"rt @facking_black: Я кричал. Я кричу. Я буду кричать.
#МорфийФолловитКокаин https://t.co/v6dbaxk2mi",['МорфийФолловитКокаин'],True
roswell2001,judsonk217,mentions,sun jan 03 19:02:32 +0000 2016,683725146843168769,rt @judsonk217: helmets do bounce back https://t.co/uar2z4xr1v,[],True
helenych_mrazi,helenych_mrazi,tweet,sun jan 03 19:02:32 +0000 2016,683725146847350785,Ох,[],False
